module,controller,method,path,auth_guard,dto_in,dto_out,statuses,file,line
admin,AdminController,POST,/admin/marketers/:id/deactivate,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth","@Param: string, @Body: { reason: string }","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/admin/dto/marketer.dto"").DeactivateMarketerResponseDto",,src\modules\admin\admin.controller.ts,739
admin,AdminController,GET,/admin/marketers/statistics,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth","@Query: string, @Query: string","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/admin/dto/marketer.dto"").GetMarketersStatisticsResponseDto",,src\modules\admin\admin.controller.ts,753
admin,AdminController,GET,/admin/marketers/export,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,,,src\modules\admin\admin.controller.ts,762
admin,AdminController,GET,/admin/audit-logs,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth","@Query: string, @Query: string, @Query: string, @Query: string","{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/admin/entities/audit-log.entity"").AuditLog, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/admin/entities/audit-log.entity"").AuditLog & Required<{ _id: unknown; }> & { __v: number; })[]; total: number; page: number; limit: number; totalPages: number; }",,src\modules\admin\admin.controller.ts,779
admin,AdminController,GET,/admin/audit-logs/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",@Param: string,"{ log: import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/admin/entities/audit-log.entity"").AuditLog, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/admin/entities/audit-log.entity"").AuditLog & Required<{ _id: unknown; }> & { __v: number; }; }",,src\modules\admin\admin.controller.ts,790
admin,AdminController,GET,/admin/system/health,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,,,src\modules\admin\admin.controller.ts,798
admin,AdminController,GET,/admin/system/metrics,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,,,src\modules\admin\admin.controller.ts,804
admin,AdminController,GET,/admin/database/stats,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,{ users: number; orders: number; drivers: number; stores: number; vendors: number; },,src\modules\admin\admin.controller.ts,814
admin,AdminController,GET,/admin/orders/stats/by-city,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth","@Query: string, @Query: string",{ data: any[]; },,src\modules\admin\admin.controller.ts,836
admin,AdminController,GET,/admin/orders/stats/by-payment-method,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,{ data: any[]; },,src\modules\admin\admin.controller.ts,845
admin,AdminController,GET,/admin/drivers/stats/by-status,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,{ data: any[]; },,src\modules\admin\admin.controller.ts,857
admin,AdminController,GET,/admin/users/:id/orders-history,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",@Param: string,"{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/order/entities/order.entity"").Order & Required<{ _id: unknown; }> & { __v: number; })[]; total: number; }",,src\modules\admin\admin.controller.ts,871
admin,AdminController,POST,/admin/cache/clear,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,{ success: boolean; message: string; timestamp: string; error?: undefined; } | { success: boolean; message: string; error: string; timestamp: string; },,src\modules\admin\admin.controller.ts,897
admin,AdminController,GET,/admin/cache/stats,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,{ success: boolean; type: string; connected: boolean; performance: { writeLatencyMs: number; readLatencyMs: number; totalLatencyMs: number; status: string; }; config: { ttl: number; maxItems: number; redisHost: string; redisPort: string; }; timestamp: string; error?: undefined; } | { success: boolean; type: string; connected: boolean; error: string; timestamp: string; performance?: undefined; config?: undefined; },,src\modules\admin\admin.controller.ts,903
admin,AdminController,GET,/admin/roles,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,,,src\modules\admin\admin.controller.ts,911
admin,AdminController,POST,/admin/roles,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",@Body: { name: string; permissions: string[] },,,src\modules\admin\admin.controller.ts,917
admin,AdminController,PATCH,/admin/roles/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @Auth(AuthType.JWT), [Class] @Roles('admin', 'superadmin'), [Class] @ApiBearerAuth",,,,src\modules\admin\admin.controller.ts,934
akhdimni,AkhdimniController,POST,/akhdimni/errands/calculate-fee,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: CalculateFeeDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/dto/calculate-fee.dto"").FeeCalculationResult","201, 400, 401",src\modules\akhdimni\akhdimni.controller.ts,36
akhdimni,AkhdimniController,POST,/akhdimni/errands,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: CreateErrandDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","201, 400, 401",src\modules\akhdimni\akhdimni.controller.ts,46
akhdimni,AkhdimniController,GET,/akhdimni/my-errands,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: string,any[],"200, 401",src\modules\akhdimni\akhdimni.controller.ts,59
akhdimni,AkhdimniController,GET,/akhdimni/errands/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","200, 404, 401",src\modules\akhdimni\akhdimni.controller.ts,71
akhdimni,AkhdimniController,PATCH,/akhdimni/errands/:id/cancel,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Param: string, @Body: { reason: string }","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","200, 404, 400, 401",src\modules\akhdimni\akhdimni.controller.ts,82
akhdimni,AkhdimniController,POST,/akhdimni/errands/:id/rate,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Param: string, @Body: RateErrandDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","201, 400, 401",src\modules\akhdimni\akhdimni.controller.ts,94
akhdimni,AkhdimniController,GET,/akhdimni/driver/my-errands,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE), @Roles('driver')",@Query: string,any[],"200, 401",src\modules\akhdimni\akhdimni.controller.ts,107
akhdimni,AkhdimniController,PATCH,/akhdimni/errands/:id/status,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE), @Roles('driver')","@Param: string, @Body: UpdateErrandStatusDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","200, 404, 400, 401",src\modules\akhdimni\akhdimni.controller.ts,120
akhdimni,AkhdimniController,GET,/akhdimni/admin/errands,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: number, @Query: string","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/services/akhdimni.service"").PaginatedOrdersResult","200, 401",src\modules\akhdimni\akhdimni.controller.ts,138
akhdimni,AkhdimniController,POST,/akhdimni/admin/errands/:id/assign-driver,"[Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: AssignDriverDto","import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","201, 400, 401",src\modules\akhdimni\akhdimni.controller.ts,152
akhdimni,ErrandsController,POST,/errands/order,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: CreateErrandDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","201, 400, 401",src\modules\akhdimni\errands.controller.ts,30
akhdimni,ErrandsController,GET,/errands/user/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Param: string, @Query: string",any[],"200, 401",src\modules\akhdimni\errands.controller.ts,43
akhdimni,ErrandsController,GET,/errands/categories,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ success: boolean; data: { id: string; name: string; icon: string; }[]; },200,src\modules\akhdimni\errands.controller.ts,56
akhdimni,ErrandsController,GET,/errands/drivers/available,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Query: number, @Query: number",{ success: boolean; data: never[]; message: string; },200,src\modules\akhdimni\errands.controller.ts,73
akhdimni,ErrandsController,GET,/errands/:id,"[Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: string,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/akhdimni/entities/errand-order.entity"").ErrandOrder","200, 404, 401",src\modules\akhdimni\errands.controller.ts,91
analytics,AnalyticsController,GET,/analytics/roas/daily,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string, @Query: string","{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/roas-daily.entity"").RoasDaily, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/roas-daily.entity"").RoasDaily & Required<{ _id: unknown; }> & { __v: number; })[]; }","200, 401",src\modules\analytics\analytics.controller.ts,17
analytics,AnalyticsController,GET,/analytics/roas/summary,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string",,"200, 401",src\modules\analytics\analytics.controller.ts,32
analytics,AnalyticsController,GET,/analytics/roas/by-platform,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string",{ data: any[]; },"200, 401",src\modules\analytics\analytics.controller.ts,46
analytics,AnalyticsController,POST,/analytics/roas/calculate,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { date: string },{ success: boolean; message: string; },"201, 400, 401",src\modules\analytics\analytics.controller.ts,60
analytics,AnalyticsController,POST,/analytics/adspend,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Body: {
      date: string;
      platform: string;
      campaignName: string;
      amount: number;
      impressions?: number;
      clicks?: number;
      conversions?: number;
    }","{ success: boolean; adSpend: import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/adspend.entity"").AdSpend, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/adspend.entity"").AdSpend & Required<{ _id: unknown; }> & { __v: number; }; }","201, 400, 401",src\modules\analytics\analytics.controller.ts,75
analytics,AnalyticsController,GET,/analytics/adspend,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string, @Query: string","{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/adspend.entity"").AdSpend, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/adspend.entity"").AdSpend & Required<{ _id: unknown; }> & { __v: number; })[]; total: number; }","200, 401",src\modules\analytics\analytics.controller.ts,99
analytics,AnalyticsController,GET,/analytics/adspend/summary,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string",,"200, 401",src\modules\analytics\analytics.controller.ts,114
analytics,AnalyticsController,GET,/analytics/kpis,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string",{ orders: any; revenue: any; conversionRate: number; cancellationRate: number; },"200, 401",src\modules\analytics\analytics.controller.ts,130
analytics,AnalyticsController,GET,/analytics/kpis/real-time,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",,{ recentOrders: number; activeOrders: number; timestamp: Date; },"200, 401",src\modules\analytics\analytics.controller.ts,144
analytics,AnalyticsController,GET,/analytics/kpis/trends,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: 'daily' | 'weekly' | 'monthly'",{ data: never[]; },"200, 401",src\modules\analytics\analytics.controller.ts,155
analytics,AnalyticsController,POST,/analytics/events/track,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Body: {
      eventType: string;
      userId?: string;
      source?: string;
      medium?: string;
      campaign?: string;
      metadata?: any;
    }",{ success: boolean; eventId: unknown; },"201, 400, 401",src\modules\analytics\analytics.controller.ts,171
analytics,AnalyticsController,GET,/analytics/events,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string, @Query: string","{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/marketing-event.entity"").MarketingEvent, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/analytics/entities/marketing-event.entity"").MarketingEvent & Required<{ _id: unknown; }> & { __v: number; })[]; total: number; }","200, 401",src\modules\analytics\analytics.controller.ts,194
analytics,AnalyticsController,GET,/analytics/events/summary,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string",{ data: any[]; },"200, 401",src\modules\analytics\analytics.controller.ts,209
analytics,AnalyticsController,GET,/analytics/funnel/conversion,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Query: string, @Query: string",{ stages: { name: string; count: number; }[]; },"200, 401",src\modules\analytics\analytics.controller.ts,225
analytics,AnalyticsController,GET,/analytics/funnel/drop-off,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",,{ dropOffPoints: never[]; },"200, 401",src\modules\analytics\analytics.controller.ts,239
analytics,AnalyticsController,GET,/analytics/users/growth,"[Class] UnifiedAuthGuard, [Class] RolesGuard, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: 'daily' | 'weekly' | 'monthly',{ data: never[]; },"200, 401",src\modules\analytics\analytics.controller.ts,252
